"Namespace","TexturePath","Category","Width","Height","Animated","Covered","ExcludedCyberworld","Priority","SourceJars"
"stellaris","textures/block/mars_stone_pillar_side.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/mars_stone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/mars_tharsite_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/mercury_cobblestone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/mercury_globe.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/mercury_iron_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/mercury_solerium_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/mercury_stone_bricks.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/mercury_stone_pillar_end.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/mercury_stone_pillar_side.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/mercury_stone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/mercury_uranium_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/meteorite.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_cobblestone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_deepslate.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_desh_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_globe.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_ice_shard_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_iron_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_pillar_end.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_pillar_side.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_sand.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_steel_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_stone_bricks.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_stone_dust.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_stone_pillar_end.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_stone_pillar_side.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_stone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_vines_lit.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_vines_plant_lit.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_vines_plant.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/moon_vines.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/neptunium_block.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/permafrost_bricks.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/pipe/pipe_tier_1_input.png","block","32","32","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/pipe/pipe_tier_1_output.png","block","32","32","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/pipe/pipe_tier_1.png","block","32","32","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/pipe/pipe_tier_2_input.png","block","32","32","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/pipe/pipe_tier_2_output.png","block","32","32","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/pipe/pipe_tier_2.png","block","32","32","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/pipe/pipe_tier_3_input.png","block","32","32","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/pipe/pipe_tier_3_output.png","block","32","32","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/pipe/pipe_tier_3.png","block","32","32","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/plutonium_block.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/polished_conglomorate.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/polished_glacio_stone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/polished_mars_stone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/polished_mercury_stone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/polished_moon_stone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/polished_venus_stone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/raw_desh_block.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/raw_steel_block.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/raw_uranium_block.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/rocket_launch_pad.png","block","32","32","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/steel_block.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/steel_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/steel_pillar_end.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/steel_pillar_side.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/steel_plating_block.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/upgrade_station.png","block","64","64","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/uranium_block.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_coal_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_cobblestone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_corronium_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_diamond_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_globe.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_gold_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_neptunium_ore.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_pillar_end.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_pillar_side.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_sand.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_sandstone_bricks.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_sandstone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_smooth_sandstone_brick.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_smooth_sandstone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_stone_bricks.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/venus_stone.png","block","16","16","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"stellaris","textures/block/water_pump.png","block","64","64","False","True","False","100","stellaris-1.21-neoforge-1.4.25.jar"
"supplementaries","textures/block/ash_bricks.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/ash.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/ashen_basalt.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_black_side.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_black.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_blue_side.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_blue.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_brown_side.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_brown.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_cyan_side.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_cyan.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_gray_side.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_gray.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_green_side.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_green.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_green2.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_light_blue_side.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_light_blue.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_light_gray_side.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_light_gray.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_lime_side.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_lime.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_magenta_side.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
"supplementaries","textures/block/awnings/awning_magenta.png","block","16","16","False","True","False","100","supplementaries-1.21.1-3.8.8-neoforge.jar"
