item_id,mod_namespace,audit_scope,equipment_type,inclusion_evidence,active_recipe_count,recipe_ids,recipe_types,required_materials_or_tags,effective_recipe_sources,quest_reference_count,quest_references,earliest_realistic_era,earliest_era_evidence,mining_tier,mineable_block_hardness,mining_speed,durability,energy_capacity,attack_damage,attack_speed,range,ammunition_or_energy_use,special_abilities,environmental_advantages,repair_method,renewable_resource_requirements,overlap_or_invalidation,recommended_era,recommended_adjustment,progression_role,property_evidence_status,confirmation_notes
iceandfire:silver_hoe,iceandfire,player_tool_or_weapon,_hoe,direct_equipment_registry_suffix,1,iceandfire:silver_hoe,minecraft:crafting_shaped,bno:silver_block;quark:stick_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
iceandfire:silver_pickaxe,iceandfire,player_tool_or_weapon,_pickaxe,direct_equipment_registry_suffix,1,iceandfire:silver_pickaxe,minecraft:crafting_shaped,bno:silver_block;quark:stick_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
iceandfire:silver_shovel,iceandfire,player_tool_or_weapon,_shovel,direct_equipment_registry_suffix,1,iceandfire:silver_shovel,minecraft:crafting_shaped,bno:silver_block;quark:stick_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
iceandfire:silver_sword,iceandfire,player_tool_or_weapon,_sword,direct_equipment_registry_suffix,1,iceandfire:silver_sword,minecraft:crafting_shaped,bno:silver_block;quark:stick_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
iceandfire:stymphalian_bird_dagger,iceandfire,player_tool_or_weapon,_dagger,direct_equipment_registry_suffix,1,iceandfire:stymphalian_bird_dagger,minecraft:crafting_shaped,iceandfire:stymphalian_bird_feather;quark:stick_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
iceandfire:tide_trident,iceandfire,player_tool_or_weapon,_trident,direct_equipment_registry_suffix,1,iceandfire:tide_trident,minecraft:crafting_shaped,#iceandfire:scales/sea_serpent;iceandfire:dragonbone;iceandfire:sea_serpent_fang;minecraft:diamond_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
iceandfire:troll_weapon_axe,iceandfire,player_tool_or_weapon,_axe,direct_equipment_registry_suffix,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
iceandfire:troll_weapon_hammer,iceandfire,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:bannerpattern_hammer,immersiveengineering,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,immersiveengineering:blueprint/banner_hammer,immersiveengineering:blueprint,#c:paper;immersiveengineering:hammer,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:buzzsaw,immersiveengineering,player_tool_or_weapon,buzzsaw,direct_equipment_registry_suffix,1,immersiveengineering:crafting/buzzsaw,minecraft:crafting_shaped,#c:rods/steel;immersiveengineering:heavy_engineering;immersiveengineering:wooden_grip,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:chemthrower,immersiveengineering,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,immersiveengineering:crafting/chemthrower,minecraft:crafting_shaped,immersiveengineering:fluid_pipe;immersiveengineering:heavy_engineering;immersiveengineering:toolupgrade_drill_waterproof;immersiveengineering:wooden_grip;minecraft:bucket,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:drill,immersiveengineering,player_tool_or_weapon,drill,direct_equipment_registry_suffix,1,immersiveengineering:crafting/drill,minecraft:crafting_shaped,immersiveengineering:component_iron;immersiveengineering:heavy_engineering;immersiveengineering:wooden_grip,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:empty_shell,immersiveengineering,ammunition_or_explosive,shell,ordnance_registry_suffix,2,immersiveengineering:bottling/empty_shell;immersiveengineering:crafting/empty_shell,immersiveengineering:bottling_machine;minecraft:crafting_shaped,#c:dyes/red;#c:nuggets/copper;#c:plates/copper;immersiveengineering:mold_bullet_casing;kubejs:paper_bundle,kubejs_override:Infinite Domain;mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:gunpart_hammer,immersiveengineering,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,immersiveengineering:crafting/gunpart_hammer,minecraft:crafting_shaped,#c:rods/steel;allthecompressed:flint_block;createbigcannons:steel_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:hammer,immersiveengineering,player_tool_or_weapon,hammer,direct_equipment_registry_suffix,1,immersiveengineering:crafting/hammer,minecraft:crafting_shaped,#c:strings;allthecompressed:iron_block_1x;quark:stick_block,kubejs_override:Infinite Domain,1,config/ftbquests/quests/chapters/parallel_factory_paths.snbt,,,,,,100,,,,,,Forms/maintains IE multiblocks and processes supported hammer interactions,,,,,,,,installed_config_verified_partial,Do not infer missing stats from registry name or recipe
immersiveengineering:railgun,immersiveengineering,player_tool_or_weapon,railgun,direct_equipment_registry_suffix,1,immersiveengineering:crafting/railgun,minecraft:crafting_shaped,createbigcannons:steel_block;immersiveengineering:capacitor_hv;immersiveengineering:coil_mv;immersiveengineering:component_electronic_adv;immersiveengineering:wooden_grip,kubejs_override:Infinite Domain,0,,,,,,,,,,,,800 Flux base per shot; projectile damage multiplier 1.0,,,,,,,,,installed_config_verified_partial,"Projectile-specific damage, charge time, range, and valid ammunition need confirmation"
immersiveengineering:revolver,immersiveengineering,player_tool_or_weapon,revolver,direct_equipment_registry_suffix,1,immersiveengineering:crafting/revolver,immersiveengineering:revolver_assembly,immersiveengineering:component_steel;immersiveengineering:gunpart_barrel;immersiveengineering:gunpart_drum;immersiveengineering:gunpart_hammer;immersiveengineering:wooden_grip,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:sample_drill,immersiveengineering,industrial_block_breaker,_drill,industrial_head_registry_name,1,immersiveengineering:crafting/sample_drill,minecraft:crafting_shaped,immersiveengineering:light_engineering;immersiveengineering:steel_fence;immersiveengineering:steel_scaffolding_standard,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:shader_trident,immersiveengineering,player_tool_or_weapon,_trident,direct_equipment_registry_suffix,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:shield,immersiveengineering,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,immersiveengineering:crafting/shield,minecraft:crafting_shaped,#c:plates/steel;#immersiveengineering:treated_wood;minecraft:shield,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:skyhook,immersiveengineering,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,immersiveengineering:crafting/skyhook,minecraft:crafting_shaped,createbigcannons:steel_block;immersiveengineering:component_iron;immersiveengineering:wooden_grip,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_buzzsaw_spareblades,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_buzzsaw_spareblades,minecraft:crafting_shaped,#c:fiber_hemp;#c:rods/iron;#immersiveengineering:treated_wood,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_chemthrower_focus,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_chemthrower_focus,minecraft:crafting_shaped,#c:plates/steel;immersiveengineering:component_iron;immersiveengineering:fluid_pipe,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_chemthrower_multitank,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_chemthrower_multitank,minecraft:crafting_shaped,immersiveengineering:component_iron;immersiveengineering:fluid_pipe;immersiveengineering:toolupgrade_drill_capacity,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_drill_capacity,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_drill_capacity,minecraft:crafting_shaped,#c:dyes/red;#c:plates/steel;immersiveengineering:fluid_pipe,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_drill_damage,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_drill_damage,minecraft:crafting_shaped,createbigcannons:steel_block;immersiveengineering:component_iron,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_drill_fortune,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_drill_fortune,minecraft:crafting_shaped,#c:plates/steel;#c:redstone_acid;immersiveengineering:component_steel;immersiveengineering:fluid_pipe,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_drill_lube,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_drill_lube,immersiveengineering:shaped_fluid,#c:plantoil;#c:plates/iron;immersiveengineering:fluid_pipe,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_drill_waterproof,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_drill_waterproof,minecraft:crafting_shaped,#c:dyes/blue;#c:plates/iron;immersiveengineering:fluid_pipe,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_railgun_capacitors,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_railgun_capacitors,minecraft:crafting_shaped,#c:plates/constantan;createbigcannons:steel_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_railgun_scope,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_railgun_scope,minecraft:crafting_shaped,#c:glass_panes;#c:rods/steel;minecraft:spyglass,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_revolver_bayonet,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_revolver_bayonet,minecraft:crafting_shaped,#c:wires/copper;createbigcannons:steel_block;immersiveengineering:sword_steel,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_revolver_electro,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_revolver_electro,minecraft:crafting_shaped,#c:rods/steel;immersiveengineering:electron_tube;immersiveengineering:wire_copper,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_revolver_magazine,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_revolver_magazine,minecraft:crafting_shaped,#c:plates/steel;#c:wires/copper;immersiveengineering:component_iron,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_shield_flash,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_shield_flash,minecraft:crafting_shaped,#c:plates/silver;immersiveengineering:light_bulb,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_shield_magnet,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_shield_magnet,minecraft:crafting_shaped,#c:leathers;allthecompressed:iron_block_1x;immersiveengineering:coil_lv,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_shield_shock,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_shield_shock,minecraft:crafting_shaped,#c:rods/iron;immersiveengineering:connector_lv,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
immersiveengineering:toolupgrade_skyhook_insulation,immersiveengineering,powered_or_modular_upgrade,upgrade,progression_upgrade_registry_name,1,immersiveengineering:crafting/toolupgrade_skyhook_insulation,minecraft:crafting_shaped,#c:plates/plastic;#c:rods/aluminum;immersiveengineering:wooden_grip,mod_jar:ImmersiveEngineering-1.21.1-12.4.2-194.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
