"id","node_kind","namespace"
"kubejs:sensor_package","external_resource","kubejs"
"kubejs:service_module","external_resource","kubejs"
"kubejs:structural_composite","external_resource","kubejs"
"kubejs:structural_truss","external_resource","kubejs"
"kubejs:telemetry_array","external_resource","kubejs"
"kubejs:thermal_protection_package","external_resource","kubejs"
"kubejs:thermal_shield_tile","external_resource","kubejs"
"kubejs:turbopump","external_resource","kubejs"
"kubejs:ultima_collection_emblem","item","kubejs"
"kubejs:uranium_mineral_trace","external_resource","kubejs"
"kubejs:venus_superalloy","external_resource","kubejs"
"kubejs:washed_uranium_concentrate","external_resource","kubejs"
"kubejs:zero_day_archive","item","kubejs"
"ldlib2:renderer_block","block","ldlib2"
"linearbearing:andesite_lamp","item+block","linearbearing"
"linearbearing:linear_bearing","item+block","linearbearing"
"linearbearing:linear_casing","item+block","linearbearing"
"linearbearing:linear_moving","block","linearbearing"
"linearbearing:magnetic_port","item+block","linearbearing"
"linearbearing:redstone_converter","item+block","linearbearing"
"linearbearing:torsional_anchor","item+block","linearbearing"
"loot:ae2:blocks/16k_crafting_storage","loot_source","loot"
"loot:ae2:blocks/1k_crafting_storage","loot_source","loot"
"loot:ae2:blocks/256k_crafting_storage","loot_source","loot"
"loot:ae2:blocks/4k_crafting_storage","loot_source","loot"
"loot:ae2:blocks/64k_crafting_storage","loot_source","loot"
"loot:ae2:blocks/cell_workbench","loot_source","loot"
"loot:ae2:blocks/charger","loot_source","loot"
"loot:ae2:blocks/chest","loot_source","loot"
"loot:ae2:blocks/chipped_budding_quartz","loot_source","loot"
"loot:ae2:blocks/chiseled_quartz_block","loot_source","loot"
"loot:ae2:blocks/chiseled_quartz_slab","loot_source","loot"
"loot:ae2:blocks/chiseled_quartz_stairs","loot_source","loot"
"loot:ae2:blocks/chiseled_quartz_wall","loot_source","loot"
"loot:ae2:blocks/condenser","loot_source","loot"
"loot:ae2:blocks/controller","loot_source","loot"
"loot:ae2:blocks/crafting_accelerator","loot_source","loot"
"loot:ae2:blocks/crafting_monitor","loot_source","loot"
"loot:ae2:blocks/crafting_unit","loot_source","loot"
"loot:ae2:blocks/crank","loot_source","loot"
"loot:ae2:blocks/creative_energy_cell","loot_source","loot"
"loot:ae2:blocks/crystal_resonance_generator","loot_source","loot"
"loot:ae2:blocks/cut_quartz_block","loot_source","loot"
"loot:ae2:blocks/cut_quartz_slab","loot_source","loot"
"loot:ae2:blocks/cut_quartz_stairs","loot_source","loot"
"loot:ae2:blocks/cut_quartz_wall","loot_source","loot"
"loot:ae2:blocks/damaged_budding_quartz","loot_source","loot"
"loot:ae2:blocks/debug_cube_gen","loot_source","loot"
"loot:ae2:blocks/debug_energy_gen","loot_source","loot"
"loot:ae2:blocks/debug_item_gen","loot_source","loot"
"loot:ae2:blocks/debug_phantom_node","loot_source","loot"
"loot:ae2:blocks/dense_energy_cell","loot_source","loot"
"loot:ae2:blocks/drive","loot_source","loot"
"loot:ae2:blocks/energy_acceptor","loot_source","loot"
"loot:ae2:blocks/energy_cell","loot_source","loot"
"loot:ae2:blocks/flawed_budding_quartz","loot_source","loot"
"loot:ae2:blocks/flawless_budding_quartz","loot_source","loot"
"loot:ae2:blocks/fluix_block","loot_source","loot"
"loot:ae2:blocks/fluix_slab","loot_source","loot"
"loot:ae2:blocks/fluix_stairs","loot_source","loot"
"loot:ae2:blocks/fluix_wall","loot_source","loot"
"loot:ae2:blocks/growth_accelerator","loot_source","loot"
"loot:ae2:blocks/inscriber","loot_source","loot"
"loot:ae2:blocks/interface","loot_source","loot"
"loot:ae2:blocks/io_port","loot_source","loot"
"loot:ae2:blocks/large_quartz_bud","loot_source","loot"
"loot:ae2:blocks/light_detector","loot_source","loot"
"loot:ae2:blocks/medium_quartz_bud","loot_source","loot"
"loot:ae2:blocks/molecular_assembler","loot_source","loot"
"loot:ae2:blocks/mysterious_cube","loot_source","loot"
"loot:ae2:blocks/not_so_mysterious_cube","loot_source","loot"
"loot:ae2:blocks/paint","loot_source","loot"
"loot:ae2:blocks/pattern_provider","loot_source","loot"
"loot:ae2:blocks/quantum_link","loot_source","loot"
"loot:ae2:blocks/quantum_ring","loot_source","loot"
"loot:ae2:blocks/quartz_block","loot_source","loot"
"loot:ae2:blocks/quartz_brick_slab","loot_source","loot"
"loot:ae2:blocks/quartz_brick_stairs","loot_source","loot"
"loot:ae2:blocks/quartz_brick_wall","loot_source","loot"
"loot:ae2:blocks/quartz_bricks","loot_source","loot"
"loot:ae2:blocks/quartz_cluster","loot_source","loot"
"loot:ae2:blocks/quartz_fixture","loot_source","loot"
"loot:ae2:blocks/quartz_glass","loot_source","loot"
"loot:ae2:blocks/quartz_pillar","loot_source","loot"
"loot:ae2:blocks/quartz_pillar_slab","loot_source","loot"
"loot:ae2:blocks/quartz_pillar_stairs","loot_source","loot"
"loot:ae2:blocks/quartz_pillar_wall","loot_source","loot"
"loot:ae2:blocks/quartz_slab","loot_source","loot"
"loot:ae2:blocks/quartz_stairs","loot_source","loot"
"loot:ae2:blocks/quartz_vibrant_glass","loot_source","loot"
"loot:ae2:blocks/quartz_wall","loot_source","loot"
"loot:ae2:blocks/sky_stone_block","loot_source","loot"
"loot:ae2:blocks/sky_stone_brick","loot_source","loot"
"loot:ae2:blocks/sky_stone_brick_slab","loot_source","loot"
"loot:ae2:blocks/sky_stone_brick_stairs","loot_source","loot"
"loot:ae2:blocks/sky_stone_brick_wall","loot_source","loot"
"loot:ae2:blocks/sky_stone_chest","loot_source","loot"
"loot:ae2:blocks/sky_stone_slab","loot_source","loot"
"loot:ae2:blocks/sky_stone_small_brick","loot_source","loot"
"loot:ae2:blocks/sky_stone_small_brick_slab","loot_source","loot"
"loot:ae2:blocks/sky_stone_small_brick_stairs","loot_source","loot"
"loot:ae2:blocks/sky_stone_small_brick_wall","loot_source","loot"
"loot:ae2:blocks/sky_stone_stairs","loot_source","loot"
"loot:ae2:blocks/sky_stone_tank","loot_source","loot"
"loot:ae2:blocks/sky_stone_wall","loot_source","loot"
"loot:ae2:blocks/small_quartz_bud","loot_source","loot"
"loot:ae2:blocks/smooth_quartz_block","loot_source","loot"
"loot:ae2:blocks/smooth_quartz_slab","loot_source","loot"
"loot:ae2:blocks/smooth_quartz_stairs","loot_source","loot"
"loot:ae2:blocks/smooth_quartz_wall","loot_source","loot"
"loot:ae2:blocks/smooth_sky_stone_block","loot_source","loot"
"loot:ae2:blocks/smooth_sky_stone_chest","loot_source","loot"
"loot:ae2:blocks/smooth_sky_stone_slab","loot_source","loot"
"loot:ae2:blocks/smooth_sky_stone_stairs","loot_source","loot"
"loot:ae2:blocks/smooth_sky_stone_wall","loot_source","loot"
"loot:ae2:blocks/spatial_anchor","loot_source","loot"
"loot:ae2:blocks/spatial_io_port","loot_source","loot"
"loot:ae2:blocks/spatial_pylon","loot_source","loot"
"loot:ae2:blocks/tiny_tnt","loot_source","loot"
"loot:ae2:blocks/vibration_chamber","loot_source","loot"
"loot:ae2:blocks/wireless_access_point","loot_source","loot"
"loot:ae2:gameplay/hero_of_the_village/fluix_researcher_gifts","loot_source","loot"
"loot:ae2lt:blocks/advanced_wireless_overloaded_controller","loot_source","loot"
"loot:ae2lt:blocks/atmospheric_ionizer","loot_source","loot"
"loot:ae2lt:blocks/closed_loop_pattern_storage","loot_source","loot"
"loot:ae2lt:blocks/closed_loop_seed_storage","loot_source","loot"
"loot:ae2lt:blocks/cracked_budding_overload_crystal","loot_source","loot"
"loot:ae2lt:blocks/creative_pigmee_fumo","loot_source","loot"
"loot:ae2lt:blocks/crystal_catalyzer","loot_source","loot"
"loot:ae2lt:blocks/cystrysu_fumo","loot_source","loot"
"loot:ae2lt:blocks/damaged_budding_overload_crystal","loot_source","loot"
"loot:ae2lt:blocks/extended_overloaded_pattern_provider","loot_source","loot"
"loot:ae2lt:blocks/flawed_budding_overload_crystal","loot_source","loot"
"loot:ae2lt:blocks/flawless_budding_overload_crystal","loot_source","loot"
"loot:ae2lt:blocks/hyperdimensional_pigmee_fumo","loot_source","loot"
"loot:ae2lt:blocks/large_overload_crystal_bud","loot_source","loot"
"loot:ae2lt:blocks/lightning_assembly_chamber","loot_source","loot"
"loot:ae2lt:blocks/lightning_collector","loot_source","loot"
"loot:ae2lt:blocks/lightning_simulation_room","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_casing","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_constraint_frame","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_controller","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_glass","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_multidimensional_main_core","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_overload_main_core","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_pattern_storage_t1","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_pattern_storage_t2","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_port","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_quantum_main_core","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_stable_main_core","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_thermal_control_unit_t1","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_thermal_control_unit_t2","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_thread_unit_t1","loot_source","loot"
"loot:ae2lt:blocks/matter_warping_matrix_thread_unit_t2","loot_source","loot"
"loot:ae2lt:blocks/medium_overload_crystal_bud","loot_source","loot"
"loot:ae2lt:blocks/moakiee_fumo","loot_source","loot"
"loot:ae2lt:blocks/overload_crystal_block","loot_source","loot"
"loot:ae2lt:blocks/overload_crystal_cluster","loot_source","loot"
"loot:ae2lt:blocks/overload_device_workbench","loot_source","loot"
"loot:ae2lt:blocks/overload_machine_frame","loot_source","loot"
"loot:ae2lt:blocks/overload_processing_factory","loot_source","loot"
"loot:ae2lt:blocks/overload_tnt","loot_source","loot"
"loot:ae2lt:blocks/overloaded_controller","loot_source","loot"
"loot:ae2lt:blocks/overloaded_interface","loot_source","loot"
"loot:ae2lt:blocks/overloaded_pattern_provider","loot_source","loot"
"loot:ae2lt:blocks/overloaded_power_supply","loot_source","loot"
"loot:ae2lt:blocks/parallel_supercomputing_unit","loot_source","loot"
"loot:ae2lt:blocks/phase_change_cooling_unit","loot_source","loot"
"loot:ae2lt:blocks/pigmee_fumo","loot_source","loot"
"loot:ae2lt:blocks/pigmee_mentalmath_unit","loot_source","loot"
"loot:ae2lt:blocks/pigmee_molecular_assembler","loot_source","loot"
"loot:ae2lt:blocks/pigmee_pattern_provider","loot_source","loot"
"loot:ae2lt:blocks/silicon_block","loot_source","loot"
"loot:ae2lt:blocks/small_overload_crystal_bud","loot_source","loot"
"loot:ae2lt:blocks/storage_supercomputing_unit","loot_source","loot"
"loot:ae2lt:blocks/tesla_coil","loot_source","loot"
"loot:ae2lt:blocks/tianshu_amplifier_unit","loot_source","loot"
"loot:ae2lt:blocks/tianshu_baseline_main_core","loot_source","loot"
"loot:ae2lt:blocks/tianshu_blank_unit","loot_source","loot"
"loot:ae2lt:blocks/tianshu_multidimensional_main_core","loot_source","loot"
"loot:ae2lt:blocks/tianshu_overload_main_core","loot_source","loot"
"loot:ae2lt:blocks/tianshu_quantum_main_core","loot_source","loot"
"loot:ae2lt:blocks/tianshu_supercomputer_casing","loot_source","loot"
"loot:ae2lt:blocks/tianshu_supercomputer_controller","loot_source","loot"
"loot:ae2lt:blocks/tianshu_supercomputer_glass","loot_source","loot"
"loot:ae2lt:blocks/tianshu_supercomputer_port","loot_source","loot"
"loot:ae2lt:blocks/wireless_overloaded_controller","loot_source","loot"
"loot:ae2lt:blocks/wireless_receiver","loot_source","loot"
"loot:ae2lt:chests/alien_starship_lower","loot_source","loot"
"loot:ae2lt:chests/alien_starship_upper","loot_source","loot"
"loot:ae2lt:chests/firmament_starship","loot_source","loot"
"loot:aeronautics_utility_objects:blocks/brass_universal_joint","loot_source","loot"
"loot:aeronautics_utility_objects:blocks/damping_stress_bearing","loot_source","loot"
"loot:aeronautics_utility_objects:blocks/hydraulic_connection_head","loot_source","loot"
"loot:aeronautics_utility_objects:blocks/hydraulic_hinge_head","loot_source","loot"
"loot:aeronautics_utility_objects:blocks/hydraulic_regulator","loot_source","loot"
"loot:aeronautics_utility_objects:blocks/universal_joint","loot_source","loot"
"loot:allthecompressed:blocks/acacia_log_1x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_log_2x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_log_3x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_log_4x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_log_5x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_log_6x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_log_7x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_log_8x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_log_9x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_planks_1x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_planks_2x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_planks_3x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_planks_4x","loot_source","loot"
"loot:allthecompressed:blocks/acacia_planks_5x","loot_source","loot"
