recipe_id,recipe_namespace,recipe_path,recipe_type,enabled,winning_source_kind,winning_source,winning_source_path,definition_count,overridden,input_ids,output_ids,input_ref_count,output_ref_count,normalization_status,input_namespaces,output_namespaces,foreign_input_namespaces,cross_mod_candidate,scaling_class,iron_tier,scaling_replacement_count,scaling_replacements,recommended_override_path
create:pressing/compat/immersiveengineering/plate_silver,create,pressing/compat/immersiveengineering/plate_silver,create:pressing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/pressing/compat/immersiveengineering/plate_silver.json,1,False,#c:ingots/silver,immersiveengineering:plate_silver,1,1,complete,c,immersiveengineering,,True,unscaled,,0,,kubejs/data/create/recipe/pressing/compat/immersiveengineering/plate_silver.json
create:pressing/compat/immersiveengineering/plate_steel,create,pressing/compat/immersiveengineering/plate_steel,create:pressing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/pressing/compat/immersiveengineering/plate_steel.json,1,False,#c:ingots/steel,immersiveengineering:plate_steel,1,1,complete,c,immersiveengineering,,True,unscaled,,0,,kubejs/data/create/recipe/pressing/compat/immersiveengineering/plate_steel.json
create:pressing/compat/immersiveengineering/plate_uranium,create,pressing/compat/immersiveengineering/plate_uranium,create:pressing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/pressing/compat/immersiveengineering/plate_uranium.json,1,False,#c:ingots/uranium,immersiveengineering:plate_uranium,1,1,complete,c,immersiveengineering,,True,unscaled,,0,,kubejs/data/create/recipe/pressing/compat/immersiveengineering/plate_uranium.json
create:pressing/compat/infernalexp/crimson_nylium_path,create,pressing/compat/infernalexp/crimson_nylium_path,create:pressing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/pressing/compat/infernalexp/crimson_nylium_path.json,1,False,minecraft:crimson_nylium,infernalexp:crimson_nylium_path,1,1,complete,minecraft,infernalexp,,True,unscaled,,0,,kubejs/data/create/recipe/pressing/compat/infernalexp/crimson_nylium_path.json
create:pressing/compat/infernalexp/soul_soil_path,create,pressing/compat/infernalexp/soul_soil_path,create:pressing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/pressing/compat/infernalexp/soul_soil_path.json,1,False,minecraft:soul_soil,infernalexp:soul_soil_path,1,1,complete,minecraft,infernalexp,,True,unscaled,,0,,kubejs/data/create/recipe/pressing/compat/infernalexp/soul_soil_path.json
create:pressing/compat/infernalexp/warped_nylium_path,create,pressing/compat/infernalexp/warped_nylium_path,create:pressing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/pressing/compat/infernalexp/warped_nylium_path.json,1,False,minecraft:warped_nylium,infernalexp:warped_nylium_path,1,1,complete,minecraft,infernalexp,,True,unscaled,,0,,kubejs/data/create/recipe/pressing/compat/infernalexp/warped_nylium_path.json
create:pressing/compat/vampirism/cursed_earth_path,create,pressing/compat/vampirism/cursed_earth_path,create:pressing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/pressing/compat/vampirism/cursed_earth_path.json,1,False,vampirism:cursed_earth,vampirism:cursed_earth_path,1,1,complete,vampirism,vampirism,vampirism,True,unscaled,,0,,kubejs/data/create/recipe/pressing/compat/vampirism/cursed_earth_path.json
create:pressing/compound_plate,create,pressing/compound_plate,create:pressing,True,mod_jar,spore_1.21.1_2.2.0j_neo.jar,data/create/recipe/pressing/compound_plate.json,1,False,spore:compound,spore:compound_plate,1,1,complete,spore,spore,spore,True,unscaled,,0,,kubejs/data/create/recipe/pressing/compound_plate.json
create:pressing/cursed_earth_path_from_grass,create,pressing/cursed_earth_path_from_grass,create:pressing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/pressing/cursed_earth_path_from_grass.json,1,False,vampirism:cursed_grass,vampirism:cursed_earth_path,1,1,complete,vampirism,vampirism,vampirism,True,unscaled,,0,,kubejs/data/create/recipe/pressing/cursed_earth_path_from_grass.json
create:pressing/graphite,create,pressing/graphite,create:pressing,True,mod_jar,createmetallurgy-1.0.3-1.21.1.jar,data/create/recipe/pressing/graphite.json,1,False,createmetallurgy:graphite,createmetallurgy:graphite_blank_mold,1,1,complete,createmetallurgy,createmetallurgy,createmetallurgy,True,unscaled,,0,,kubejs/data/create/recipe/pressing/graphite.json
create:pressing/peat_dirt_path,create,pressing/peat_dirt_path,create:pressing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/pressing/peat_dirt_path.json,1,False,regions_unexplored:peat_dirt,regions_unexplored:peat_dirt_path,1,1,complete,regions_unexplored,regions_unexplored,regions_unexplored,True,unscaled,,0,,kubejs/data/create/recipe/pressing/peat_dirt_path.json
create:pressing/peat_dirt_path_from_grass,create,pressing/peat_dirt_path_from_grass,create:pressing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/pressing/peat_dirt_path_from_grass.json,1,False,regions_unexplored:peat_grass_block,regions_unexplored:peat_dirt_path,1,1,complete,regions_unexplored,regions_unexplored,regions_unexplored,True,unscaled,,0,,kubejs/data/create/recipe/pressing/peat_dirt_path_from_grass.json
create:pressing/silt_dirt_path,create,pressing/silt_dirt_path,create:pressing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/pressing/silt_dirt_path.json,1,False,regions_unexplored:silt_dirt,regions_unexplored:silt_dirt_path,1,1,complete,regions_unexplored,regions_unexplored,regions_unexplored,True,unscaled,,0,,kubejs/data/create/recipe/pressing/silt_dirt_path.json
create:pressing/silt_dirt_path_from_grass,create,pressing/silt_dirt_path_from_grass,create:pressing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/pressing/silt_dirt_path_from_grass.json,1,False,regions_unexplored:silt_grass_block,regions_unexplored:silt_dirt_path,1,1,complete,regions_unexplored,regions_unexplored,regions_unexplored,True,unscaled,,0,,kubejs/data/create/recipe/pressing/silt_dirt_path_from_grass.json
create:smelting/ingot_aluminium_compat_ic2,create,smelting/ingot_aluminium_compat_ic2,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_aluminium_compat_ic2.json,1,False,create:crushed_raw_aluminum,ic2:ingot_aluminium,1,1,complete,create,ic2,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_aluminium_compat_ic2.json
create:smelting/ingot_aluminum_compat_immersiveengineering,create,smelting/ingot_aluminum_compat_immersiveengineering,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_aluminum_compat_immersiveengineering.json,1,False,create:crushed_raw_aluminum,immersiveengineering:ingot_aluminum,1,1,complete,create,immersiveengineering,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_aluminum_compat_immersiveengineering.json
create:smelting/ingot_lead_compat_immersiveengineering,create,smelting/ingot_lead_compat_immersiveengineering,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_lead_compat_immersiveengineering.json,1,False,create:crushed_raw_lead,immersiveengineering:ingot_lead,1,1,complete,create,immersiveengineering,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_lead_compat_immersiveengineering.json
create:smelting/ingot_lead_compat_mekanism,create,smelting/ingot_lead_compat_mekanism,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_lead_compat_mekanism.json,1,False,create:crushed_raw_lead,mekanism:ingot_lead,1,1,complete,create,mekanism,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_lead_compat_mekanism.json
create:smelting/ingot_nickel_compat_immersiveengineering,create,smelting/ingot_nickel_compat_immersiveengineering,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_nickel_compat_immersiveengineering.json,1,False,create:crushed_raw_nickel,immersiveengineering:ingot_nickel,1,1,complete,create,immersiveengineering,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_nickel_compat_immersiveengineering.json
create:smelting/ingot_osmium_compat_mekanism,create,smelting/ingot_osmium_compat_mekanism,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_osmium_compat_mekanism.json,1,False,create:crushed_raw_osmium,mekanism:ingot_osmium,1,1,complete,create,mekanism,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_osmium_compat_mekanism.json
create:smelting/ingot_silver_compat_ic2,create,smelting/ingot_silver_compat_ic2,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_silver_compat_ic2.json,1,False,create:crushed_raw_silver,ic2:ingot_silver,1,1,complete,create,ic2,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_silver_compat_ic2.json
create:smelting/ingot_silver_compat_immersiveengineering,create,smelting/ingot_silver_compat_immersiveengineering,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_silver_compat_immersiveengineering.json,1,False,create:crushed_raw_silver,immersiveengineering:ingot_silver,1,1,complete,create,immersiveengineering,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_silver_compat_immersiveengineering.json
create:smelting/ingot_tin_compat_ic2,create,smelting/ingot_tin_compat_ic2,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_tin_compat_ic2.json,1,False,create:crushed_raw_tin,ic2:ingot_tin,1,1,complete,create,ic2,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_tin_compat_ic2.json
create:smelting/ingot_tin_compat_mekanism,create,smelting/ingot_tin_compat_mekanism,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_tin_compat_mekanism.json,1,False,create:crushed_raw_tin,mekanism:ingot_tin,1,1,complete,create,mekanism,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_tin_compat_mekanism.json
create:smelting/ingot_uranium_compat_ic2,create,smelting/ingot_uranium_compat_ic2,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_uranium_compat_ic2.json,1,False,create:crushed_raw_uranium,ic2:ingot_uranium,1,1,complete,create,ic2,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_uranium_compat_ic2.json
create:smelting/ingot_uranium_compat_immersiveengineering,create,smelting/ingot_uranium_compat_immersiveengineering,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_uranium_compat_immersiveengineering.json,1,False,create:crushed_raw_uranium,immersiveengineering:ingot_uranium,1,1,complete,create,immersiveengineering,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_uranium_compat_immersiveengineering.json
create:smelting/ingot_uranium_compat_mekanism,create,smelting/ingot_uranium_compat_mekanism,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/ingot_uranium_compat_mekanism.json,1,False,create:crushed_raw_uranium,mekanism:ingot_uranium,1,1,complete,create,mekanism,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/ingot_uranium_compat_mekanism.json
create:smelting/lead_ingot_compat_oreganized,create,smelting/lead_ingot_compat_oreganized,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/lead_ingot_compat_oreganized.json,1,False,create:crushed_raw_lead,oreganized:lead_ingot,1,1,complete,create,oreganized,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/lead_ingot_compat_oreganized.json
create:smelting/lead_ingot_compat_thermal,create,smelting/lead_ingot_compat_thermal,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/lead_ingot_compat_thermal.json,1,False,create:crushed_raw_lead,thermal:lead_ingot,1,1,complete,create,thermal,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/lead_ingot_compat_thermal.json
create:smelting/nickel_ingot_compat_thermal,create,smelting/nickel_ingot_compat_thermal,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/nickel_ingot_compat_thermal.json,1,False,create:crushed_raw_nickel,thermal:nickel_ingot,1,1,complete,create,thermal,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/nickel_ingot_compat_thermal.json
create:smelting/silver_ingot_compat_galosphere,create,smelting/silver_ingot_compat_galosphere,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/silver_ingot_compat_galosphere.json,1,False,create:crushed_raw_silver,galosphere:silver_ingot,1,1,complete,create,galosphere,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/silver_ingot_compat_galosphere.json
create:smelting/silver_ingot_compat_iceandfire,create,smelting/silver_ingot_compat_iceandfire,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/silver_ingot_compat_iceandfire.json,1,False,create:crushed_raw_silver,iceandfire:silver_ingot,1,1,complete,create,iceandfire,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/silver_ingot_compat_iceandfire.json
create:smelting/silver_ingot_compat_oreganized,create,smelting/silver_ingot_compat_oreganized,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/silver_ingot_compat_oreganized.json,1,False,create:crushed_raw_silver,oreganized:silver_ingot,1,1,complete,create,oreganized,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/silver_ingot_compat_oreganized.json
create:smelting/silver_ingot_compat_thermal,create,smelting/silver_ingot_compat_thermal,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/silver_ingot_compat_thermal.json,1,False,create:crushed_raw_silver,thermal:silver_ingot,1,1,complete,create,thermal,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/silver_ingot_compat_thermal.json
create:smelting/tin_ingot_compat_thermal,create,smelting/tin_ingot_compat_thermal,minecraft:smelting,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/smelting/tin_ingot_compat_thermal.json,1,False,create:crushed_raw_tin,thermal:tin_ingot,1,1,complete,create,thermal,,True,unscaled,,0,,kubejs/data/create/recipe/smelting/tin_ingot_compat_thermal.json
create:splashing/atmospheric/arid_sand,create,splashing/atmospheric/arid_sand,create:splashing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/splashing/atmospheric/arid_sand.json,1,False,atmospheric:arid_sand,atmospheric:aloe_kernels; minecraft:clay_ball,1,2,complete,atmospheric,atmospheric;minecraft,atmospheric,True,unscaled,,0,,kubejs/data/create/recipe/splashing/atmospheric/arid_sand.json
create:splashing/atmospheric/red_arid_sand,create,splashing/atmospheric/red_arid_sand,create:splashing,True,mod_jar,create-1.21.1-6.0.10.jar,data/create/recipe/splashing/atmospheric/red_arid_sand.json,1,False,atmospheric:red_arid_sand,atmospheric:aloe_kernels; minecraft:clay_ball,1,5,complete,atmospheric,atmospheric;minecraft,atmospheric,True,unscaled,,0,,kubejs/data/create/recipe/splashing/atmospheric/red_arid_sand.json
create:splashing/crushed_raw_gold,create,splashing/crushed_raw_gold,create:splashing,True,mod_jar,createpropulsion-1.1.5.jar,data/create/recipe/splashing/crushed_raw_gold.json,2,True,create:crushed_raw_gold,createpropulsion:platinum_nugget; minecraft:gold_nugget; minecraft:quartz,1,11,complete,create,createpropulsion;minecraft,,True,unscaled,,0,,kubejs/data/create/recipe/splashing/crushed_raw_gold.json
create:splashing/crushed_raw_iron,create,splashing/crushed_raw_iron,create:splashing,True,mod_jar,createcybernetics-0.5.1-neoforge-1.21.1-HOTFIX.jar,data/create/recipe/splashing/crushed_raw_iron.json,2,True,create:crushed_raw_iron,createcybernetics:titaniumnugget; minecraft:iron_nugget; minecraft:redstone,1,11,complete,create,createcybernetics;minecraft,,True,unscaled,,0,,kubejs/data/create/recipe/splashing/crushed_raw_iron.json
create:splashing/crushed_raw_lead,create,splashing/crushed_raw_lead,create:splashing,True,mod_jar,createnuclear-1.3.2-beta.3-neoforge.jar,data/create/recipe/splashing/crushed_raw_lead.json,1,False,create:crushed_raw_lead,create:experience_nugget; createnuclear:lead_nugget,1,10,complete,create,create;createnuclear,,True,unscaled,,0,,kubejs/data/create/recipe/splashing/crushed_raw_lead.json
create:splashing/dirty_copper_dust,create,splashing/dirty_copper_dust,create:splashing,True,mod_jar,createmetallurgy-1.0.3-1.21.1.jar,data/create/recipe/splashing/dirty_copper_dust.json,1,False,createmetallurgy:dirty_copper_dust,createmetallurgy:copper_dust; minecraft:clay_ball,1,2,complete,createmetallurgy,createmetallurgy;minecraft,createmetallurgy,True,unscaled,,0,,kubejs/data/create/recipe/splashing/dirty_copper_dust.json
